Category ,Link
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cloudkitty/tasks/bootstrap_service.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/roles/deploy-containers/defaults/main.yml
Inf-Creation,https://github.com/openstack/openstack-chef/blob/master/playbooks/roles/install-chef/files/chef-install.sh
Conf-Infrastructure-Variables,https://github.com/openstack/tripleo-validations/blob/master/roles/nova_svirt/defaults/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/openstack-ansible-galera_server/blob/master/templates/mariabackup.cnf.j2
Conf-ServiceOperations,https://github.com/openstack/ironic-python-agent/blob/master/tools/run_bashate.sh
Conf-Infrastructure-Setup,https://github.com/openstack/horizon/blob/master/roles/fetch-video-output/tasks/main.yaml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/keystone_all.yml
Conf-Externals,https://github.com/openstack/monasca-events-api/blob/master/config-generator/policy.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/cinder/tasks/external_ceph.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/keystoneauth1/keystoneauth1.spec.j2
Conf-Externals,https://github.com/openstack/masakari/blob/master/etc/masakari/masakari-customized-recovery-flow-config-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-ansible/blob/master/inventory/group_vars/kvm-compute_hosts.yml
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/icehouse/ml2_conf.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/common/tasks/upgrade.yml
Conf-Infrastructure-Template,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/identity/application_credentials/templates/application_credentials/kubeconfig.template
Conf-Reader,https://github.com/openstack/murano/blob/master/murano/engine/package_loader.py
Conf-Externals,https://github.com/openstack/networking-bagpipe/blob/master/etc/oslo-config-generator/neutron-sfc.conf
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-qdrouterd/blob/master/defaults/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-block-storage/blob/master/recipes/scheduler.rb
Inf-Creation,https://github.com/openstack/charm-ceilometer/blob/master/pip.sh
Conf-Declaration,github.com/openstack/monasca-api/blob/master/monasca_api/conf/dispatcher.py
Conf-Infrastructure-Setup,https://github.com/openstack/bifrost/blob/master/playbooks/install.yaml
Conf-ServiceOperations,https://github.com/openstack/osops/blob/master/contrib/multi/openstack-liberty-multinode-scripts/LIBERTY-U14.04-AIO/2-liberty-aio-keystone.sh
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_sriov.ini
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/osc-lib/osc-lib.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/collectd/tasks/reconfigure.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/designate/tasks/register.yml
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/mistral.yml.example
Inf-Creation,https://github.com/openstack/heat-templates/blob/master/hot/software-config/heat-container-agent/scripts/configure_container_agent.sh
Conf-Reader,github.com/openstack/murano/blob/master/murano/engine/system/status_reporter.py
Conf-Infrastructure-Setup,https://github.com/openstack/cookbook-openstack-application-catalog/blob/master/recipes/dashboard.rb
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-saharaclient/python-saharaclient.spec.j2
Conf-Externals,https://github.com/openstack/swift/blob/master/etc/proxy-server.conf-sample
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/ceilometer_api_audit_map.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Bootstrap-Datepicker/XStatic-Bootstrap-Datepicker.spec.j2
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/loadbalancer.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-keystoneclient/python-keystoneclient.spec.j2
Inf-Creation,https://github.com/openstack/charm-keystone-saml-mellon/blob/master/pip.sh
Conf-Infrastructure-Setup,https://github.com/openstack/puppet-tacker/blob/master/manifests/keystone/authtoken.pp
Conf-Externals,https://github.com/openstack/blazar-nova/blob/master/etc/nova.conf.example
Conf-Reader,github.com/openstack/monasca-notification/blob/master/monasca_notification/notification_engine.py
Conf-Declaration,https://github.com/openstack/mistral/blob/master/mistral/cmd/launch.py
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-openvswitch/blob/master/templates/ocata/dhcp_agent.ini
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/monitoring/bios
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/adjutant.yml.aio
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/glance-scrubber.conf
Conf-Reader,https://github.com/openstack/octavia/blob/master/octavia/amphorae/backends/agent/api_server/certificate_update.py
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/tempest/values.yaml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/plugins/ml2/ml2_conf_sriov.ini
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/config.yml
Conf-ServiceOperations,https://github.com/openstack/barbican/blob/master/devstack/plugin.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/cyborg/cyborg.spec.j2
Conf-Reader,https://github.com/openstack/murano/blob/master/murano/engine/system/workflowclient.py
Conf-Externals,https://github.com/openstack/pycadf/blob/master/etc/pycadf/gnocchi_api_audit_map.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/designate/designate.spec.j2
Conf-Reader,https://github.com/openstack/monasca-notification/blob/master/monasca_notification/periodic_engine.py
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/gnocchi/tasks/config.yml
Conf-ServiceOperations,https://github.com/openstack/ironic/blob/master/devstack/upgrade/shutdown.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-lrdragndrop/XStatic-Angular-lrdragndrop.spec.j2
Conf-Externals,https://github.com/openstack/blazar/blob/master/etc/blazar/blazar-config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Rickshaw/XStatic-Rickshaw.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-ui/monasca-ui.spec.j2
Inf-Creation,https://github.com/openstack/bifrost/blob/master/scripts/env-setup.sh
Conf-Infrastructure-Setup,https://github.com/openstack/openstack-helm-addons/blob/master/ranger-agent/Chart.yaml
Inf-Creation,https://github.com/openstack/heat-templates/blob/master/hot/software-config/boot-config/templates/fragments/install_config_agent_yum.sh
Conf-Externals,https://github.com/openstack/blazar/blob/master/etc/blazar/blazar-policy-generator.conf
Conf-ServiceOperations,https://github.com/openstack/neutron/blob/master/tools/deploy_rootwrap.sh
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/freezer/tasks/reconfigure.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-chrony/blob/master/defaults/main.yml
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/grafana/tasks/precheck.yml
Conf-Infrastructure-Variables,https://github.com/openstack/kayobe/blob/master/ansible/group_vars/all/storage
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/python-dracclient/python-dracclient.spec.j2
Conf-Externals,https://github.com/openstack/castellan/blob/master/etc/castellan/sample-config-generator.conf
Conf-Infrastructure-Template,https://github.com/openstack/tripleo-image-elements/blob/master/elements/os-collect-config/os-apply-config/etc/os-collect-config.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/prometheus-process-exporter/values.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/watcher/watcher.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/blazar.yml.aio
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/telegraf/tasks/precheck.yml
Conf-Externals,https://github.com/openstack/glance/blob/master/httpd/uwsgi-glance-api.conf
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-vif/os-vif.spec.j2
Conf-Declaration,https://github.com/openstack/cloudkitty/blob/master/cloudkitty/cli/dbsync.py
Conf-Infrastructure-Template,https://github.com/openstack/kayobe/blob/master/ansible/roles/kolla-openstack/templates/masakari.conf.j2
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/monasca-transform/monasca-transform.spec.j2
Conf-Externals,https://github.com/openstack/manila/blob/master/etc/oslo-config-generator/manila.conf
Conf-Infrastructure-Setup,https://github.com/openstack/kolla-ansible/blob/master/ansible/roles/glance/tasks/clone.yml
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_networkd/blob/master/vars/suse-42.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/os-xenapi/os-xenapi.spec.j2
Conf-Infrastructure-Template,https://github.com/openstack/ansible-role-container-registry/blob/master/templates/docker-distribution-config.yml.j2
Conf-ServiceOperations,https://github.com/openstack/kuryr-kubernetes/blob/master/tools/generate_k8s_resource_definitions.sh
Conf-Infrastructure-Template,https://github.com/openstack/charm-neutron-api/blob/master/templates/queens/ml2_conf.ini
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-hardening/blob/master/vars/redhat-8.yml
Conf-Externals,https://github.com/openstack/glance/blob/master/glance/tests/etc/glance-swift.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/ca-clusterissuer/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/ansible-hardening/blob/master/tasks/rhel7stig/accounts.yml
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm-infra/blob/master/postgresql/values.yaml
Conf-Externals,https://github.com/openstack/swift/blob/master/etc/keymaster.conf-sample
Conf-Externals,https://github.com/openstack/murano/blob/master/etc/oslo-policy-generator/murano-policy-generator.conf
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/openstack/charts/mariadb/values.yaml
Conf-Infrastructure-Setup,https://github.com/openstack/ansible-hardening/blob/master/tasks/rhel7stig/aide.yml
Conf-Infrastructure-Variables,https://github.com/openstack/charm-keystone/blob/master/charmhelpers/contrib/hardening/defaults/apache.yaml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/XStatic-Angular-UUID/XStatic-Angular-UUID.spec.j2
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/plugins/ml2/ml2_conf_cisco.ini
Conf-Infrastructure-Template,https://github.com/openstack/ansible-hardening/blob/master/templates/dconf-gdm-banner-message.j2
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-systemd_service/blob/master/defaults/main.yml
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/barbican/barbican.spec.j2
Conf-Infrastructure-Variables,https://github.com/openstack/devstack/blob/master/roles/setup-devstack-cache/defaults/main.yaml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/metadata_agent.ini
Conf-Reader,https://github.com/openstack/monasca-notification/blob/master/monasca_notification/retry_engine.py
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/cliff/cliff.spec.j2
Conf-Environment-Access,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/murano.yml.example
Inf-Creation,https://github.com/openstack/mistral-extra/blob/master/bootstrap.sh
Conf-Declaration,github.com/openstack/monasca-api/blob/master/monasca_api/conf/cassandra.py
Conf-Infrastructure-Variables,https://github.com/openstack/openstack-helm/blob/master/heat/values.yaml
Conf-ServiceOperations,https://github.com/openstack/kuryr-libnetwork/blob/master/devstack/plugin.sh
Conf-Infrastructure-Template,https://github.com/openstack/rpm-packaging/blob/master/openstack/murano-pkg-check/murano-pkg-check.spec.j2
Conf-Externals,https://github.com/openstack/glance/blob/master/etc/property-protections-policies.conf.sample
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-role-uwsgi/blob/master/vars/debian.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/controller/etc/neutron/vpn_agent.ini
Conf-Infrastructure-Setup,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/keystone_actions.yaml
Conf-ServiceOperations,https://github.com/openstack/ceilometer/blob/master/devstack/upgrade/shutdown.sh
Conf-Infrastructure-Variables,https://github.com/openstack/ansible-hardening/blob/master/vars/main.yml
Conf-Externals,https://github.com/openstack/osops/blob/master/example-configs/MIT_CSAIL/compute/etc/neutron/fwaas_driver.ini
